x     rho     p     u
0.0143 1 1 0
0.0144 1 1 0
0.0145 1 1 0
0.0146 1 1 0
0.0147 1 1 0
0.0148 1 1 0
0.0149 1 1 0
0.015 1 1 0
0.0151 1 1 0
0.0152 1 1 0
0.0153 1 1 0
0.0154 1 1 0
0.0155 1 1 0
0.0156 1 1 0
0.0157 1 1 0
0.0158 1 1 0
0.0159 1 1 0
0.016 1 1 0
0.0161 1 1 0
0.0162 1 1 0
0.0163 1 1 0
0.0164 1 1 0
0.0165 1 1 0
0.0166 1 1 0
0.0167 1 1 0
0.0168 1 1 0
0.0169 1 1 0
0.017 1 1 0
0.0171 1 1 0
0.0172 1 1 0
0.0173 1 1 0
0.0174 1 1 0
0.0175 1 1 0
0.0176 1 1 0
0.0177 1 1 0
0.0178 1 1 0
0.0179 1 1 0
0.018 1 1 0
0.0181 1 1 0
0.0182 1 1 0
0.0183 1 1 0
0.0184 1 1 0
0.0185 1 1 0
0.0186 1 1 0
0.0187 1 1 0
0.0188 1 1 0
0.0189 1 1 0
0.019 1 1 0
0.0191 1 1 0
0.0192 1 1 0
0.0193 1 1 0
0.0194 1 1 0
0.0195 1 1 0
0.0196 1 1 0
0.0197 1 1 0
0.0198 1 1 0
0.0199 1 1 0
0.02 1 1 0
0.0201 1 1 0
0.0202 1 1 0
0.0203 1 1 0
0.0204 1 1 0
0.0205 1 1 0
0.0206 1 1 0
0.0207 1 1 0
0.0208 1 1 0
0.0209 1 1 0
0.021 1 1 0
0.0211 1 1 0
0.0212 1 1 0
0.0213 1 1 0
0.0214 1 1 0
0.0215 1 1 0
0.0216 1 1 0
0.0217 1 1 0
0.0218 1 1 0
0.0219 1 1 0
0.022 1 1 0
0.0221 1 1 0
0.0222 1 1 0
0.0223 1 1 0
0.0224 1 1 0
0.0225 1 1 0
0.0226 1 1 0
0.0227 1 1 0
0.0228 1 1 0
0.0229 1 1 0
0.023 1 1 0
0.0231 1 1 0
0.0232 1 1 0
0.0233 1 1 0
0.0234 1 1 0
0.0235 1 1 0
0.0236 1 1 0
0.0237 1 1 0
0.0238 1 1 0
0.0239 1 1 0
0.024 1 1 0
0.0241 1 1 0
0.0242 1 1 0
0.0243 1 1 0
0.0244 1 1 0
0.0245 1 1 0
0.0246 1 1 0
0.0247 1 1 0
0.0248 1 1 0
0.0249 1 1 0
0.025 1 1 0
0.0251 1 1 0
0.0252 1 1 0
0.0253 1 1 0
0.0254 1 1 0
0.0255 1 1 0
0.0256 1 1 0
0.0257 1 1 0
0.0258 1 1 0
0.0259 1 1 0
0.026 1 1 0
0.0261 1 1 0
0.0262 1 1 0
0.0263 1 1 0
0.0264 1 1 0
0.0265 1 1 0
0.0266 1 1 0
0.0267 1 1 0
0.0268 1 1 0
0.0269 1 1 0
0.027 1 1 0
0.0271 1 1 0
0.0272 1 1 0
0.0273 1 1 0
0.0274 1 1 0
0.0275 1 1 0
0.0276 1 1 0
0.0277 1 1 0
0.0278 1 1 0
0.0279 1 1 0
0.028 1 1 0
0.0281 1 1 0
0.0282 1 1 0
0.0283 1 1 0
0.0284 1 1 0
0.0285 1 1 0
0.0286 1 1 0
0.0287 1 1 0
0.0288 1 1 0
0.0289 1 1 0
0.029 1 1 0
0.0291 1 1 0
0.0292 1 1 0
0.0293 1 1 0
0.0294 1 1 0
0.0295 1 1 0
0.0296 1 1 0
0.0297 1 1 0
0.0298 1 1 0
0.0299 1 1 0
0.03 1 1 0
0.0301 1 1 0
0.0302 1 1 0
0.0303 1 1 0
0.0304 1 1 0
0.0305 1 1 0
0.0306 1 1 0
0.0307 1 1 0
0.0308 1 1 0
0.0309 1 1 0
0.031 1 1 0
0.0311 1 1 0
0.0312 1 1 0
0.0313 1 1 0
0.0314 1 1 0
0.0315 1 1 0
0.0316 1 1 0
0.0317 1 1 0
0.0318 1 1 0
0.0319 1 1 0
0.032 1 1 0
0.0321 1 1 0
0.0322 1 1 0
0.0323 1 1 0
0.0324 1 1 0
0.0325 1 1 0
0.0326 1 1 0
0.0327 1 1 0
0.0328 1 1 0
0.0329 1 1 0
0.033 1 1 0
0.0331 1 1 0
0.0332 1 1 0
0.0333 1 1 0
0.0334 1 1 0
0.0335 1 1 0
0.0336 1 1 0
0.0337 1 1 0
0.0338 1 1 0
0.0339 1 1 0
0.034 1 1 0
0.0341 1 1 0
0.0342 1 1 0
0.0343 1 1 0
0.0344 1 1 0
0.0345 1 1 0
0.0346 1 1 0
0.0347 1 1 0
0.0348 1 1 0
0.0349 1 1 0
0.035 1 1 0
0.0351 1 1 0
0.0352 1 1 0
0.0353 1 1 0
0.0354 1 1 0
0.0355 1 1 0
0.0356 1 1 0
0.0357 1 1 0
0.0358 1 1 0
0.0359 1 1 0
0.036 1 1 0
0.0361 1 1 0
0.0362 1 1 0
0.0363 1 1 0
0.0364 1 1 0
0.0365 1 1 0
0.0366 1 1 0
0.0367 1 1 0
0.0368 1 1 0
0.0369 1 1 0
0.037 1 1 0
0.0371 1 1 0
0.0372 1 1 0
0.0373 1 1 0
0.0374 1 1 0
0.0375 1 1 0
0.0376 1 1 0
0.0377 1 1 0
0.0378 1 1 0
0.0379 1 1 0
0.038 1 1 0
0.0381 1 1 0
0.0382 1 1 0
0.0383 1 1 0
0.0384 1 1 0
0.0385 1 1 0
0.0386 1 1 0
0.0387 1 1 0
0.0388 1 1 0
0.0389 1 1 0
0.039 1 1 0
0.0391 1 1 0
0.0392 1 1 0
0.0393 1 1 0
0.0394 1 1 0
0.0395 1 1 0
0.0396 1 1 0
0.0397 1 1 0
0.0398 1 1 0
0.0399 1 1 0
0.04 1 1 0
0.0401 1 1 0
0.0402 1 1 0
0.0403 1 1 0
0.0404 1 1 0
0.0405 1 1 0
0.0406 1 1 0
0.0407 1 1 0
0.0408 1 1 0
0.0409 1 1 0
0.041 1 1 0
0.0411 1 1 0
0.0412 1 1 0
0.0413 1 1 0
0.0414 1 1 0
0.0415 1 1 0
0.0416 1 1 0
0.0417 1 1 0
0.0418 1 1 0
0.0419 1 1 0
0.042 1 1 0
0.0421 1 1 0
0.0422 1 1 0
0.0423 1 1 0
0.0424 1 1 0
0.0425 1 1 0
0.0426 1 1 0
0.0427 1 1 0
0.0428 1 1 0
0.0429 1 1 0
0.043 1 1 0
0.0431 1 1 0
0.0432 1 1 0
0.0433 1 1 0
0.0434 1 1 0
0.0435 1 1 0
0.0436 1 1 0
0.0437 1 1 0
0.0438 1 1 0
0.0439 1 1 0
0.044 1 1 0
0.0441 1 1 0
0.0442 1 1 0
0.0443 1 1 0
0.0444 1 1 0
0.0445 1 1 0
0.0446 1 1 0
0.0447 1 1 0
0.0448 1 1 0
0.0449 1 1 0
0.045 1 1 0
0.0451 1 1 0
0.0452 1 1 0
0.0453 1 1 0
0.0454 1 1 0
0.0455 1 1 0
0.0456 1 1 0
0.0457 1 1 0
0.0458 1 1 0
0.0459 1 1 0
0.046 1 1 0
0.0461 1 1 0
0.0462 1 1 0
0.0463 1 1 0
0.0464 1 1 0
0.0465 1 1 0
0.0466 1 1 0
0.0467 1 1 0
0.0468 1 1 0
0.0469 1 1 0
0.047 1 1 0
0.0471 1 1 0
0.0472 1 1 0
0.0473 1 1 0
0.0474 1 1 0
0.0475 1 1 0
0.0476 1 1 0
0.0477 1 1 0
0.0478 1 1 0
0.0479 1 1 0
0.048 1 1 0
0.0481 1 1 0
0.0482 1 1 0
0.0483 1 1 0
0.0484 1 1 0
0.0485 1 1 0
0.0486 1 1 0
0.0487 1 1 0
0.0488 1 1 0
0.0489 1 1 0
0.049 1 1 0
0.0491 1 1 0
0.0492 1 1 0
0.0493 1 1 0
0.0494 1 1 0
0.0495 1 1 0
0.0496 1 1 0
0.0497 1 1 0
0.0498 1 1 0
0.0499 1 1 0
0.05 1 1 0
0.0501 1 1 0
0.0502 1 1 0
0.0503 1 1 0
0.0504 1 1 0
0.0505 1 1 0
0.0506 1 1 0
0.0507 1 1 0
0.0508 1 1 0
0.0509 1 1 0
0.051 1 1 0
0.0511 1 1 0
0.0512 1 1 0
0.0513 1 1 0
0.0514 1 1 0
0.0515 1 1 0
0.0516 1 1 0
0.0517 1 1 0
0.0518 1 1 0
0.0519 1 1 0
0.052 1 1 0
0.0521 1 1 0
0.0522 1 1 0
0.0523 1 1 0
0.0524 1 1 0
0.0525 1 1 0
0.0526 1 1 0
0.0527 1 1 0
0.0528 1 1 0
0.0529 1 1 0
0.053 1 1 0
0.0531 1 1 0
0.0532 1 1 0
0.0533 1 1 0
0.0534 1 1 0
0.0535 1 1 0
0.0536 1 1 0
0.0537 1 1 0
0.0538 1 1 0
0.0539 1 1 0
0.054 1 1 0
0.0541 1 1 0
0.0542 1 1 0
0.0543 1 1 0
0.0544 1 1 0
0.0545 1 1 0
0.0546 1 1 0
0.0547 1 1 0
0.0548 1 1 0
0.0549 1 1 0
0.055 1 1 0
0.0551 1 1 0
0.0552 1 1 0
0.0553 1 1 0
0.0554 1 1 0
0.0555 1 1 0
0.0556 1 1 0
0.0557 1 1 0
0.0558 1 1 0
0.0559 1 1 0
0.056 1 1 0
0.0561 1 1 0
0.0562 1 1 0
0.0563 1 1 0
0.0564 1 1 0
0.0565 1 1 0
0.0566 1 1 0
0.0567 1 1 0
0.0568 1 1 0
0.0569 1 1 0
0.057 1 1 0
0.0571 1 1 0
0.0572 1 1 0
0.0573 1 1 0
0.0574 1 1 0
0.0575 1 1 0
0.0576 1 1 0
0.0577 1 1 0
0.0578 1 1 0
0.0579 1 1 0
0.058 1 1 0
0.0581 1 1 0
0.0582 1 1 0
0.0583 1 1 0
0.0584 1 1 0
0.0585 1 1 0
0.0586 1 1 0
0.0587 1 1 0
0.0588 1 1 0
0.0589 1 1 0
0.059 1 1 0
0.0591 1 1 0
0.0592 1 1 0
0.0593 1 1 0
0.0594 1 1 0
0.0595 1 1 0
0.0596 1 1 0
0.0597 1 1 0
0.0598 1 1 0
0.0599 1 1 0
0.06 1 1 0
0.0601 1 1 0
0.0602 1 1 0
0.0603 1 1 0
0.0604 1 1 0
0.0605 1 1 0
0.0606 1 1 0
0.0607 1 1 0
0.0608 1 1 0
0.0609 1 1 0
0.061 1 1 0
0.0611 1 1 0
0.0612 1 1 0
0.0613 1 1 0
0.0614 1 1 0
0.0615 1 1 0
0.0616 1 1 0
0.0617 1 1 0
0.0618 1 1 0
0.0619 1 1 0
0.062 1 1 0
0.0621 1 1 0
0.0622 1 1 0
0.0623 1 1 0
0.0624 1 1 0
0.0625 1 1 0
0.0626 1 1 0
0.0627 1 1 0
0.0628 1 1 0
0.0629 1 1 0
0.063 1 1 0
0.0631 1 1 0
0.0632 1 1 0
0.0633 1 1 0
0.0634 1 1 0
0.0635 1 1 0
0.0636 1 1 0
0.0637 1 1 0
0.0638 1 1 0
0.0639 1 1 0
0.064 1 1 0
0.0641 1 1 0
0.0642 1 1 0
0.0643 1 1 0
0.0644 1 1 0
0.0645 1 1 0
0.0646 1 1 0
0.0647 1 1 0
0.0648 1 1 0
0.0649 1 1 0
0.065 1 1 0
0.0651 1 1 0
0.0652 1 1 0
0.0653 1 1 0
0.0654 1 1 0
0.0655 1 1 0
0.0656 1 1 0
0.0657 1 1 0
0.0658 1 1 0
0.0659 1 1 0
0.066 1 1 0
0.0661 1 1 0
0.0662 1 1 0
0.0663 1 1 0
0.0664 1 1 0
0.0665 1 1 0
0.0666 1 1 0
0.0667 1 1 0
0.0668 1 1 0
0.0669 1 1 0
0.067 1 1 0
0.0671 1 1 0
0.0672 1 1 0
0.0673 1 1 0
0.0674 1 1 0
0.0675 1 1 0
0.0676 1 1 0
0.0677 1 1 0
0.0678 1 1 0
0.0679 1 1 0
0.068 1 1 0
0.0681 1 1 0
0.0682 1 1 0
0.0683 1 1 0
0.0684 1 1 0
0.0685 1 1 0
0.0686 1 1 0
0.0687 1 1 0
0.0688 1 1 0
0.0689 1 1 0
0.069 1 1 0
0.0691 1 1 0
0.0692 1 1 0
0.0693 1 1 0
0.0694 1 1 0
0.0695 1 1 0
0.0696 1 1 0
0.0697 1 1 0
0.0698 1 1 0
0.0699 1 1 0
0.07 1 1 0
0.0701 1 1 0
0.0702 1 1 0
0.0703 1 1 0
0.0704 1 1 0
0.0705 1 1 0
0.0706 1 1 0
0.0707 1 1 0
0.0708 1 1 0
0.0709 1 1 0
0.071 1 1 0
0.0711 1 1 0
0.0712 1 1 0
0.0713 1 1 0
0.0714 1 1 0
0.0715 1 1 0
0.0716 1 1 0
0.0717 1 1 0
0.0718 1 1 0
0.0719 1 1 0
0.072 1 1 0
0.0721 1 1 0
0.0722 1 1 0
0.0723 1 1 0
0.0724 1 1 0
0.0725 1 1 0
0.0726 1 1 0
0.0727 1 1 0
0.0728 1 1 0
0.0729 1 1 0
0.073 1 1 0
0.0731 1 1 0
0.0732 1 1 0
0.0733 1 1 0
0.0734 1 1 0
0.0735 1 1 0
0.0736 1 1 0
0.0737 1 1 0
0.0738 1 1 0
0.0739 1 1 0
0.074 1 1 0
0.0741 1 1 0
0.0742 1 1 0
0.0743 1 1 0
0.0744 1 1 0
0.0745 1 1 0
0.0746 1 1 0
0.0747 1 1 0
0.0748 1 1 0
0.0749 1 1 0
0.075 1 1 0
0.0751 1 1 0
0.0752 1 1 0
0.0753 1 1 0
0.0754 1 1 0
0.0755 1 1 0
0.0756 1 1 0
0.0757 1 1 0
0.0758 1 1 0
0.0759 1 1 0
0.076 1 1 0
0.0761 1 1 0
0.0762 1 1 0
0.0763 1 1 0
0.0764 1 1 0
0.0765 1 1 0
0.0766 1 1 0
0.0767 1 1 0
0.0768 1 1 0
0.0769 1 1 0
0.077 1 1 0
0.0771 1 1 0
0.0772 1 1 0
0.0773 1 1 0
0.0774 1 1 0
0.0775 1 1 0
0.0776 1 1 0
0.0777 1 1 0
0.0778 1 1 0
0.0779 1 1 0
0.078 1 1 0
0.0781 1 1 0
0.0782 1 1 0
0.0783 1 1 0
0.0784 1 1 0
0.0785 1 1 0
0.0786 1 1 0
0.0787 1 1 0
0.0788 1 1 0
0.0789 1 1 0
0.079 1 1 0
0.0791 1 1 0
0.0792 1 1 0
0.0793 1 1 0
0.0794 1 1 0
0.0795 1 1 0
0.0796 1 1 0
0.0797 1 1 0
0.0798 1 1 0
0.0799 1 1 0
0.08 1 1 0
0.0801 1 1 0
0.0802 1 1 0
0.0803 1 1 0
0.0804 1 1 0
0.0805 1 1 0
0.0806 1 1 0
0.0807 1 1 0
0.0808 1 1 0
0.0809 1 1 0
0.081 1 1 0
0.0811 1 1 0
0.0812 1 1 0
0.0813 1 1 0
0.0814 1 1 0
0.0815 1 1 0
0.0816 1 1 0
0.0817 1 1 0
0.0818 1 1 0
0.0819 1 1 0
0.082 1 1 0
0.0821 1 1 0
0.0822 1 1 0
0.0823 1 1 0
0.0824 1 1 0
0.0825 1 1 0
0.0826 1 1 0
0.0827 1 1 0
0.0828 1 1 0
0.0829 1 1 0
0.083 1 1 0
0.0831 1 1 0
0.0832 1 1 0
0.0833 1 1 0
0.0834 1 1 0
0.0835 1 1 0
0.0836 1 1 0
0.0837 1 1 0
0.0838 1 1 0
0.0839 1 1 0
0.084 1 1 0
0.0841 1 1 0
0.0842 1 1 0
0.0843 1 1 0
0.0844 1 1 0
0.0845 1 1 0
0.0846 1 1 0
0.0847 1 1 0
0.0848 1 1 0
0.0849 1 1 0
0.085 1 1 0
0.0851 1 1 0
0.0852 1 1 0
0.0853 1 1 0
0.0854 1 1 0
0.0855 1 1 0
0.0856 1 1 0
0.0857 1 1 0
0.0858 1 1 0
0.0859 1 1 0
0.086 1 1 0
0.0861 1 1 0
0.0862 1 1 0
0.0863 1 1 0
0.0864 1 1 0
0.0865 1 1 0
0.0866 1 1 0
0.0867 1 1 0
0.0868 1 1 0
0.0869 1 1 0
0.087 1 1 0
0.0871 1 1 0
0.0872 1 1 0
0.0873 1 1 0
0.0874 1 1 0
0.0875 1 1 0
0.0876 1 1 0
0.0877 1 1 0
0.0878 1 1 0
0.0879 1 1 0
0.088 1 1 0
0.0881 1 1 0
0.0882 1 1 0
0.0883 1 1 0
0.0884 1 1 0
0.0885 1 1 0
0.0886 1 1 0
0.0887 1 1 0
0.0888 1 1 0
0.0889 1 1 0
0.089 1 1 0
0.0891 1 1 0
0.0892 1 1 0
0.0893 1 1 0
0.0894 1 1 0
0.0895 1 1 0
0.0896 1 1 0
0.0897 1 1 0
0.0898 1 1 0
0.0899 1 1 0
0.09 1 1 0
0.0901 1 1 0
0.0902 1 1 0
0.0903 1 1 0
0.0904 1 1 0
0.0905 1 1 0
0.0906 1 1 0
0.0907 1 1 0
0.0908 1 1 0
0.0909 1 1 0
0.091 1 1 0
0.0911 1 1 0
0.0912 1 1 0
0.0913 1 1 0
0.0914 1 1 0
0.0915 1 1 0
0.0916 1 1 0
0.0917 1 1 0
0.0918 1 1 0
0.0919 1 1 0
0.092 1 1 0
0.0921 1 1 0
0.0922 1 1 0
0.0923 1 1 0
0.0924 1 1 0
0.0925 1 1 0
0.0926 1 1 0
0.0927 1 1 0
0.0928 1 1 0
0.0929 1 1 0
0.093 1 1 0
0.0931 1 1 0
0.0932 1 1 0
0.0933 1 1 0
0.0934 1 1 0
0.0935 1 1 0
0.0936 1 1 0
0.0937 1 1 0
0.0938 1 1 0
0.0939 1 1 0
0.094 1 1 0
0.0941 1 1 0
0.0942 1 1 0
0.0943 1 1 0
0.0944 1 1 0
0.0945 1 1 0
0.0946 1 1 0
0.0947 1 1 0
0.0948 1 1 0
0.0949 1 1 0
0.095 1 1 0
0.0951 1 1 0
0.0952 1 1 0
0.0953 1 1 0
0.0954 1 1 0
0.0955 1 1 0
0.0956 1 1 0
0.0957 1 1 0
0.0958 1 1 0
0.0959 1 1 0
0.096 1 1 0
0.0961 1 1 0
0.0962 1 1 0
0.0963 1 1 0
0.0964 1 1 0
0.0965 1 1 0
0.0966 1 1 0
0.0967 1 1 0
0.0968 1 1 0
0.0969 1 1 0
0.097 1 1 0
0.0971 1 1 0
0.0972 1 1 0
0.0973 1 1 0
0.0974 1 1 0
0.0975 1 1 0
0.0976 1 1 0
0.0977 1 1 0
0.0978 1 1 0
0.0979 1 1 0
0.098 1 1 0
0.0981 1 1 0
0.0982 1 1 0
0.0983 1 1 0
0.0984 1 1 0
0.0985 1 1 0
0.0986 1 1 0
0.0987 1 1 0
0.0988 1 1 0
0.0989 1 1 0
0.099 1 1 0
0.0991 1 1 0
0.0992 1 1 0
0.0993 1 1 0
0.0994 1 1 0
0.0995 1 1 0
0.0996 1 1 0
0.0997 1 1 0
0.0998 1 1 0
0.0999 1 1 0
0.1 1 1 0
0.1001 1 1 0
0.1002 1 1 0
0.1003 1 1 0
0.1004 1 1 0
0.1005 1 1 0
0.1006 1 1 0
0.1007 1 1 0
0.1008 1 1 0
0.1009 1 1 0
0.101 1 1 0
0.1011 1 1 0
0.1012 1 1 0
0.1013 1 1 0
0.1014 1 1 0
0.1015 1 1 0
0.1016 1 1 0
0.1017 1 1 0
0.1018 1 1 0
0.1019 1 1 0
0.102 1 1 0
0.1021 1 1 0
0.1022 1 1 0
0.1023 1 1 0
0.1024 1 1 0
0.1025 1 1 0
0.1026 1 1 0
0.1027 1 1 0
0.1028 1 1 0
0.1029 1 1 0
0.103 1 1 0
0.1031 1 1 0
0.1032 1 1 0
0.1033 1 1 0
0.1034 1 1 0
0.1035 1 1 0
0.1036 1 1 0
0.1037 1 1 0
0.1038 1 1 0
0.1039 1 1 0
0.104 1 1 0
0.1041 1 1 0
0.1042 1 1 0
0.1043 1 1 0
0.1044 1 1 0
0.1045 1 1 0
0.1046 1 1 0
0.1047 1 1 0
0.1048 1 1 0
0.1049 1 1 0
0.105 1 1 0
0.1051 1 1 0
0.1052 1 1 0
0.1053 1 1 0
0.1054 1 1 0
0.1055 1 1 0
0.1056 1 1 0
0.1057 1 1 0
0.1058 1 1 0
0.1059 1 1 0
0.106 1 1 0
0.1061 1 1 0
0.1062 1 1 0
0.1063 1 1 0
0.1064 1 1 0
0.1065 1 1 0
0.1066 1 1 0
0.1067 1 1 0
0.1068 1 1 0
0.1069 1 1 0
0.107 1 1 0
0.1071 1 1 0
0.1072 1 1 0
0.1073 1 1 0
0.1074 1 1 0
0.1075 1 1 0
0.1076 1 1 0
0.1077 1 1 0
0.1078 1 1 0
0.1079 1 1 0
0.108 1 1 0
0.1081 1 1 0
0.1082 1 1 0
0.1083 1 1 0
0.1084 1 1 0
0.1085 1 1 0
0.1086 1 1 0
0.1087 1 1 0
0.1088 1 1 0
0.1089 1 1 0
0.109 1 1 0
0.1091 1 1 0
0.1092 1 1 0
0.1093 1 1 0
0.1094 1 1 0
0.1095 1 1 0
0.1096 1 1 0
0.1097 1 1 0
0.1098 1 1 0
0.1099 1 1 0
0.11 1 1 0
0.1101 1 1 0
0.1102 1 1 0
0.1103 1 1 0
0.1104 1 1 0
0.1105 1 1 0
0.1106 1 1 0
0.1107 1 1 0
0.1108 1 1 0
0.1109 1 1 0
0.111 1 1 0
0.1111 1 1 0
0.1112 1 1 0
0.1113 1 1 0
0.1114 1 1 0
0.1115 1 1 0
0.1116 1 1 0
0.1117 1 1 0
0.1118 1 1 0
0.1119 1 1 0
0.112 1 1 0
0.1121 1 1 0
0.1122 1 1 0
0.1123 1 1 0
0.1124 1 1 0
0.1125 1 1 0
0.1126 1 1 0
0.1127 1 1 0
0.1128 1 1 0
0.1129 1 1 0
0.113 1 1 0
0.1131 1 1 0
0.1132 1 1 0
0.1133 1 1 0
0.1134 1 1 0
0.1135 1 1 0
0.1136 1 1 0
0.1137 1 1 0
0.1138 1 1 0
0.1139 1 1 0
0.114 1 1 0
0.1141 1 1 0
0.1142 1 1 0
0.1143 1 1 0
0.1144 1 1 0
0.1145 1 1 0
0.1146 1 1 0
0.1147 1 1 0
0.1148 1 1 0
0.1149 1 1 0
0.115 1 1 0
0.1151 1 1 0
0.1152 1 1 0
0.1153 1 1 0
0.1154 1 1 0
0.1155 1 1 0
0.1156 1 1 0
0.1157 1 1 0
0.1158 1 1 0
0.1159 1 1 0
0.116 1 1 0
0.1161 1 1 0
0.1162 1 1 0
0.1163 1 1 0
0.1164 1 1 0
0.1165 1 1 0
0.1166 1 1 0
0.1167 1 1 0
0.1168 1 1 0
0.1169 1 1 0
0.117 1 1 0
0.1171 1 1 0
0.1172 1 1 0
0.1173 1 1 0
0.1174 1 1 0
0.1175 1 1 0
0.1176 1 1 0
0.1177 1 1 0
0.1178 1 1 0
0.1179 1 1 0
0.118 1 1 0
0.1181 1 1 0
0.1182 1 1 0
0.1183 1 1 0
0.1184 1 1 0
0.1185 1 1 0
0.1186 1 1 0
0.1187 1 1 0
0.1188 1 1 0
0.1189 1 1 0
0.119 1 1 0
0.1191 1 1 0
0.1192 1 1 0
0.1193 1 1 0
0.1194 1 1 0
0.1195 1 1 0
0.1196 1 1 0
0.1197 1 1 0
0.1198 1 1 0
0.1199 1 1 0
0.12 1 1 0
0.1201 1 1 0
0.1202 1 1 0
0.1203 1 1 0
0.1204 1 1 0
0.1205 1 1 0
0.1206 1 1 0
0.1207 1 1 0
0.1208 1 1 0
0.1209 1 1 0
0.121 1 1 0
0.1211 1 1 0
0.1212 1 1 0
0.1213 1 1 0
0.1214 1 1 0
0.1215 1 1 0
0.1216 1 1 0
0.1217 1 1 0
0.1218 1 1 0
0.1219 1 1 0
0.122 1 1 0
0.1221 1 1 0
0.1222 1 1 0
0.1223 1 1 0
0.1224 1 1 0
0.1225 1 1 0
0.1226 1 1 0
0.1227 1 1 0
0.1228 1 1 0
0.1229 1 1 0
0.123 1 1 0
0.1231 1 1 0
0.1232 1 1 0
0.1233 1 1 0
0.1234 1 1 0
0.1235 1 1 0
0.1236 1 1 0
0.1237 1 1 0
0.1238 1 1 0
0.1239 1 1 0
0.124 1 1 0
0.1241 1 1 0
0.1242 1 1 0
0.1243 1 1 0
0.1244 1 1 0
0.1245 1 1 0
0.1246 1 1 0
0.1247 1 1 0
0.1248 1 1 0
0.1249 1 1 0
0.125 1 1 0
0.1251 1 1 0
0.1252 1 1 0
0.1253 1 1 0
0.1254 1 1 0
0.1255 1 1 0
0.1256 1 1 0
0.1257 1 1 0
0.1258 1 1 0
0.1259 1 1 0
0.126 1 1 0
0.1261 1 1 0
0.1262 1 1 0
0.1263 1 1 0
0.1264 1 1 0
0.1265 1 1 0
0.1266 1 1 0
0.1267 1 1 0
0.1268 1 1 0
0.1269 1 1 0
0.127 1 1 0
0.1271 1 1 0
0.1272 1 1 0
0.1273 1 1 0
0.1274 1 1 0
0.1275 1 1 0
0.1276 1 1 0
0.1277 1 1 0
0.1278 1 1 0
0.1279 1 1 0
0.128 1 1 0
0.1281 1 1 0
0.1282 1 1 0
